size,runtime,iters,time variance,iters variance,num timeouts,semantics,start weights,strategy,graph,iterations per argument
40,0.2069581239999992,49.66666666666666,0.0316807616629256,9.480442388348129,3,hcat,default,pick_arg_most_to_least_pref,scale_free,100
50,0.2973026144999986,59.625,0.072358024432528,15.305811221325616,7,hcat,default,pick_arg_most_to_least_pref,scale_free,100
60,0.4644256456153816,71.6923076923077,0.1440635207904028,17.63228391041377,2,hcat,default,pick_arg_most_to_least_pref,scale_free,100
70,1.1326408837500033,125.33333333333331,1.363491164863217,129.28568319341426,3,hcat,default,pick_arg_most_to_least_pref,scale_free,100
80,1.0823389357499995,108.0,1.099204652015073,92.24769028889756,3,hcat,default,pick_arg_most_to_least_pref,scale_free,100
90,1.0209788368461543,92.92307692307692,0.1319422844870238,9.936980916937992,2,hcat,default,pick_arg_most_to_least_pref,scale_free,100
100,1.2314541369166605,97.16666666666669,0.2420813388015211,14.590366269521418,3,hcat,default,pick_arg_most_to_least_pref,scale_free,100
110,2.285487799428576,144.71428571428572,2.3923992058850985,130.00853733589875,1,hcat,default,pick_arg_most_to_least_pref,scale_free,100
120,1.9628121323333405,117.33333333333331,0.2859301048307713,12.6586896732017,3,hcat,default,pick_arg_most_to_least_pref,scale_free,100
130,3.577795346230761,166.69230769230768,3.833922006366437,143.02120158411518,2,hcat,default,pick_arg_most_to_least_pref,scale_free,100
140,2.9010405681000067,132.1,0.3661779581041017,10.681760154581236,5,hcat,default,pick_arg_most_to_least_pref,scale_free,100
150,3.651026716666694,150.66666666666666,0.5159635152209872,9.924716620639604,6,hcat,default,pick_arg_most_to_least_pref,scale_free,100
10,0.0428378244999999,20.071428571428573,0.0233933006262087,8.835803787512972,1,hcat,hcat,pick_arg_most_to_least_pref,scale_free,2000
20,0.0835926959999999,31.33333333333333,0.0177884971237581,5.158106300383945,3,hcat,hcat,pick_arg_most_to_least_pref,scale_free,2000
30,0.1446877236153854,41.38461538461539,0.0499969521930313,8.53950097623256,2,hcat,hcat,pick_arg_most_to_least_pref,scale_free,2000
40,0.2101362499166672,49.66666666666666,0.0321686253893393,9.480442388348129,3,hcat,hcat,pick_arg_most_to_least_pref,scale_free,2000
50,0.3024297587500024,59.625,0.0738885542811744,15.305811221325616,7,hcat,hcat,pick_arg_most_to_least_pref,scale_free,2000
60,0.4707257666153835,71.6923076923077,0.1457437698964168,17.63228391041377,2,hcat,hcat,pick_arg_most_to_least_pref,scale_free,2000
70,1.1464677569166628,125.33333333333331,1.3818090265019438,129.28568319341426,3,hcat,hcat,pick_arg_most_to_least_pref,scale_free,2000
80,1.0875321104166673,108.0,1.1012888635227025,92.24769028889756,3,hcat,hcat,pick_arg_most_to_least_pref,scale_free,2000
90,1.0287938933846108,92.92307692307692,0.1335213464588769,9.936980916937992,2,hcat,hcat,pick_arg_most_to_least_pref,scale_free,2000
100,1.2416255754166627,97.16666666666669,0.2454361575833639,14.590366269521418,3,hcat,hcat,pick_arg_most_to_least_pref,scale_free,2000
110,2.2985838483571563,144.71428571428572,2.405802252730586,130.00853733589875,1,hcat,hcat,pick_arg_most_to_least_pref,scale_free,2000
120,1.98511429108333,117.33333333333331,0.2924233904179207,12.6586896732017,3,hcat,hcat,pick_arg_most_to_least_pref,scale_free,2000
130,3.6217035928461576,166.69230769230768,3.892393764096184,143.02120158411518,2,hcat,hcat,pick_arg_most_to_least_pref,scale_free,2000
140,3.0097023760908788,134.0909090909091,0.4438795472907959,12.095077886930238,4,hcat,hcat,pick_arg_most_to_least_pref,scale_free,2000
150,3.775562320454531,150.63636363636363,0.5340333660781357,10.73566697762855,4,hcat,hcat,pick_arg_most_to_least_pref,scale_free,2000
10,0.043839724642857,20.071428571428573,0.0238657925008071,8.835803787512972,1,hcat,default,pick_arg_most_to_least_pref,scale_free,2000
20,0.0850996849166667,31.33333333333333,0.0183145008439983,5.158106300383945,3,hcat,default,pick_arg_most_to_least_pref,scale_free,2000
30,0.1471759738461539,41.38461538461539,0.0510969056048695,8.53950097623256,2,hcat,default,pick_arg_most_to_least_pref,scale_free,2000
40,0.2136813325000002,49.66666666666666,0.0332394312727847,9.480442388348129,3,hcat,default,pick_arg_most_to_least_pref,scale_free,2000
50,0.3083804343750005,59.625,0.0753505528056893,15.305811221325616,7,hcat,default,pick_arg_most_to_least_pref,scale_free,2000
60,0.4792225863846161,71.6923076923077,0.1476718993863563,17.63228391041377,2,hcat,default,pick_arg_most_to_least_pref,scale_free,2000
70,1.1681571986666686,125.33333333333331,1.4066734373634011,129.28568319341426,3,hcat,default,pick_arg_most_to_least_pref,scale_free,2000
80,1.114180046750003,108.0,1.1231977921717984,92.24769028889756,3,hcat,default,pick_arg_most_to_least_pref,scale_free,2000
90,1.049408232615386,92.92307692307692,0.1341683303729852,9.936980916937992,2,hcat,default,pick_arg_most_to_least_pref,scale_free,2000
100,1.2670215153333306,97.16666666666669,0.2491351820367693,14.590366269521418,3,hcat,default,pick_arg_most_to_least_pref,scale_free,2000
110,2.352073543785719,144.71428571428572,2.466025011648997,130.00853733589875,1,hcat,default,pick_arg_most_to_least_pref,scale_free,2000
120,2.01636408600001,117.33333333333331,0.3049099526224755,12.6586896732017,3,hcat,default,pick_arg_most_to_least_pref,scale_free,2000
130,3.683153965923072,166.69230769230768,3.9582494082055386,143.02120158411518,2,hcat,default,pick_arg_most_to_least_pref,scale_free,2000
140,3.056497767272731,134.0909090909091,0.4447288533547223,12.095077886930238,4,hcat,default,pick_arg_most_to_least_pref,scale_free,2000
150,3.828277868545466,150.63636363636363,0.5410068730650702,10.73566697762855,4,hcat,default,pick_arg_most_to_least_pref,scale_free,2000
10,0.0003939992666666,0.0,7.058301140547057e-05,0.0,0,hcat,hcat,pick_arg_most_to_least_pref,complete,10
20,0.0006011126666666,0.0,5.98811765208816e-05,0.0,0,hcat,hcat,pick_arg_most_to_least_pref,complete,10
30,0.0009034717999999,0.0,6.706082445083873e-05,0.0,0,hcat,hcat,pick_arg_most_to_least_pref,complete,10
40,0.0012623699999999,0.0,6.237017821042755e-05,0.0,0,hcat,hcat,pick_arg_most_to_least_pref,complete,10
50,0.0017203872666666,0.0,7.638607179832164e-05,0.0,0,hcat,hcat,pick_arg_most_to_least_pref,complete,10
60,0.0022379830666666,0.0,7.309842898988269e-05,0.0,0,hcat,hcat,pick_arg_most_to_least_pref,complete,10
70,0.0028647762666666,0.0,7.480229201937426e-05,0.0,0,hcat,hcat,pick_arg_most_to_least_pref,complete,10
80,0.0035408467999999,0.0,7.550113386491962e-05,0.0,0,hcat,hcat,pick_arg_most_to_least_pref,complete,10
90,0.0043849974,0.0,0.0001319786465237,0.0,0,hcat,hcat,pick_arg_most_to_least_pref,complete,10
100,0.0052292669999999,0.0,9.906280452320096e-05,0.0,0,hcat,hcat,pick_arg_most_to_least_pref,complete,10
110,0.0061887858,0.0,8.979603956445929e-05,0.0,0,hcat,hcat,pick_arg_most_to_least_pref,complete,10
120,0.0071880036000002,0.0,8.563644901370207e-05,0.0,0,hcat,hcat,pick_arg_most_to_least_pref,complete,10
130,0.0083366741999998,0.0,0.0001066457758639,0.0,0,hcat,hcat,pick_arg_most_to_least_pref,complete,10
140,0.0097372263999999,0.0,0.0006625509058003,0.0,0,hcat,hcat,pick_arg_most_to_least_pref,complete,10
150,0.0108650939333334,0.0,0.0001522511579025,0.0,0,hcat,hcat,pick_arg_most_to_least_pref,complete,10
10,0.0003948980666666,0.0,7.140865482905995e-05,0.0,0,hcat,default,pick_arg_most_to_least_pref,complete,10
20,0.0006009258666666,0.0,5.87202405209493e-05,0.0,0,hcat,default,pick_arg_most_to_least_pref,complete,10
30,0.00090158,0.0,6.911434155905897e-05,0.0,0,hcat,default,pick_arg_most_to_least_pref,complete,10
40,0.0012595292666666,0.0,6.367408061981646e-05,0.0,0,hcat,default,pick_arg_most_to_least_pref,complete,10
50,0.0017138417333333,0.0,7.480601782751169e-05,0.0,0,hcat,default,pick_arg_most_to_least_pref,complete,10
60,0.0022372654666666,0.0,7.523077868315844e-05,0.0,0,hcat,default,pick_arg_most_to_least_pref,complete,10
70,0.0028604521333333,0.0,7.423064093356052e-05,0.0,0,hcat,default,pick_arg_most_to_least_pref,complete,10
80,0.0035805866,0.0,0.0001374394139673,0.0,0,hcat,default,pick_arg_most_to_least_pref,complete,10
90,0.0043545994,0.0,8.50955928821226e-05,0.0,0,hcat,default,pick_arg_most_to_least_pref,complete,10
100,0.0052375499333332,0.0,0.0001645032323379,0.0,0,hcat,default,pick_arg_most_to_least_pref,complete,10
110,0.0062026698666666,0.0,0.0001756506454742,0.0,0,hcat,default,pick_arg_most_to_least_pref,complete,10
120,0.0071926401333332,0.0,8.716066593379396e-05,0.0,0,hcat,default,pick_arg_most_to_least_pref,complete,10
130,0.0083305764,0.0,0.0001021574045485,0.0,0,hcat,default,pick_arg_most_to_least_pref,complete,10
140,0.0096575762666666,0.0,0.0005226825449756,0.0,0,hcat,default,pick_arg_most_to_least_pref,complete,10
150,0.0108795253999997,0.0,0.0001659942561524,0.0,0,hcat,default,pick_arg_most_to_least_pref,complete,10
10,0.0003888294,0.0,6.976124979815854e-05,0.0,0,hcat,hcat,pick_arg_most_to_least_pref,complete,100
20,0.0005951234666666,0.0,5.824760325157378e-05,0.0,0,hcat,hcat,pick_arg_most_to_least_pref,complete,100
30,0.0008944557333333,0.0,6.830306680778896e-05,0.0,0,hcat,hcat,pick_arg_most_to_least_pref,complete,100
40,0.0012564043999999,0.0,6.344600579998417e-05,0.0,0,hcat,hcat,pick_arg_most_to_least_pref,complete,100
50,0.0017124744666666,0.0,7.119018517912216e-05,0.0,0,hcat,hcat,pick_arg_most_to_least_pref,complete,100
60,0.0022335398666666,0.0,8.154487816697214e-05,0.0,0,hcat,hcat,pick_arg_most_to_least_pref,complete,100
70,0.0028604841999999,0.0,7.550717186483926e-05,0.0,0,hcat,hcat,pick_arg_most_to_least_pref,complete,100
80,0.0035377855999999,0.0,7.440463567814629e-05,0.0,0,hcat,hcat,pick_arg_most_to_least_pref,complete,100
90,0.0043845488666666,0.0,0.00015720566646,0.0,0,hcat,hcat,pick_arg_most_to_least_pref,complete,100
100,0.005211313,0.0,8.565072466212487e-05,0.0,0,hcat,hcat,pick_arg_most_to_least_pref,complete,100
110,0.0062339567333333,0.0,0.0002320090013305,0.0,0,hcat,hcat,pick_arg_most_to_least_pref,complete,100
120,0.0071933947333331,0.0,8.107884558902968e-05,0.0,0,hcat,hcat,pick_arg_most_to_least_pref,complete,100
130,0.0083233911333331,0.0,0.000101914548111,0.0,0,hcat,hcat,pick_arg_most_to_least_pref,complete,100
140,0.0095666889333334,0.0,0.0001558986091168,0.0,0,hcat,hcat,pick_arg_most_to_least_pref,complete,100
150,0.0108489022666667,0.0,0.0001089412797501,0.0,0,hcat,hcat,pick_arg_most_to_least_pref,complete,100
10,0.0003887492,0.0,7.113364344086585e-05,0.0,0,hcat,default,pick_arg_most_to_least_pref,complete,100
20,0.0005970949999999,0.0,5.6865863343985934e-05,0.0,0,hcat,default,pick_arg_most_to_least_pref,complete,100
30,0.0009006274666666,0.0,6.757933580071731e-05,0.0,0,hcat,default,pick_arg_most_to_least_pref,complete,100
40,0.0012542369999999,0.0,6.028271625790198e-05,0.0,0,hcat,default,pick_arg_most_to_least_pref,complete,100
50,0.0017160224666666,0.0,7.062814739976447e-05,0.0,0,hcat,default,pick_arg_most_to_least_pref,complete,100
60,0.0022461665333333,0.0,7.438849834950463e-05,0.0,0,hcat,default,pick_arg_most_to_least_pref,complete,100
70,0.0028649877999999,0.0,7.053365488717656e-05,0.0,0,hcat,default,pick_arg_most_to_least_pref,complete,100
80,0.0035741648666666,0.0,0.0001096425114157,0.0,0,hcat,default,pick_arg_most_to_least_pref,complete,100
90,0.0043638062666666,0.0,8.190680425560531e-05,0.0,0,hcat,default,pick_arg_most_to_least_pref,complete,100
100,0.0052467555333332,0.0,0.0001069066094027,0.0,0,hcat,default,pick_arg_most_to_least_pref,complete,100
110,0.0063282527999999,0.0,0.0006452827904604,0.0,0,hcat,default,pick_arg_most_to_least_pref,complete,100
120,0.0071952104,0.0,8.524812434620255e-05,0.0,0,hcat,default,pick_arg_most_to_least_pref,complete,100
130,0.0083242411333333,0.0,0.0001084616859375,0.0,0,hcat,default,pick_arg_most_to_least_pref,complete,100
140,0.0096198082666667,0.0,0.000349255960134,0.0,0,hcat,default,pick_arg_most_to_least_pref,complete,100
150,0.0108422309333332,0.0,0.0001089436348535,0.0,0,hcat,default,pick_arg_most_to_least_pref,complete,100
10,0.0003941918,0.0,7.159180826959494e-05,0.0,0,hcat,hcat,pick_arg_most_to_least_pref,complete,2000
20,0.0006019099333333,0.0,5.694886534739369e-05,0.0,0,hcat,hcat,pick_arg_most_to_least_pref,complete,2000
30,0.0009128296666666,0.0,7.904776455738804e-05,0.0,0,hcat,hcat,pick_arg_most_to_least_pref,complete,2000
40,0.0012601252,0.0,6.122720351537582e-05,0.0,0,hcat,hcat,pick_arg_most_to_least_pref,complete,2000
50,0.0017179916666666,0.0,7.48537856401727e-05,0.0,0,hcat,hcat,pick_arg_most_to_least_pref,complete,2000
60,0.0022493665999999,0.0,7.81920981546493e-05,0.0,0,hcat,hcat,pick_arg_most_to_least_pref,complete,2000
70,0.0028689665333333,0.0,7.010365352196796e-05,0.0,0,hcat,hcat,pick_arg_most_to_least_pref,complete,2000
80,0.0036071057333333,0.0,0.0001347837803501,0.0,0,hcat,hcat,pick_arg_most_to_least_pref,complete,2000
90,0.0043862577999999,0.0,8.743774702632503e-05,0.0,0,hcat,hcat,pick_arg_most_to_least_pref,complete,2000
100,0.0052886893999999,0.0,0.0001315184730587,0.0,0,hcat,hcat,pick_arg_most_to_least_pref,complete,2000
110,0.0063549229333333,0.0,0.0003762602784369,0.0,0,hcat,hcat,pick_arg_most_to_least_pref,complete,2000
120,0.0072940361333334,0.0,8.258435160118901e-05,0.0,0,hcat,hcat,pick_arg_most_to_least_pref,complete,2000
130,0.0084565685333332,0.0,0.0001606961454173,0.0,0,hcat,hcat,pick_arg_most_to_least_pref,complete,2000
140,0.0096763643333333,0.0,0.0001656247047225,0.0,0,hcat,hcat,pick_arg_most_to_least_pref,complete,2000
150,0.0109436321999999,0.0,0.0001709595915588,0.0,0,hcat,hcat,pick_arg_most_to_least_pref,complete,2000
10,0.000392937,0.0,7.683188655574689e-05,0.0,0,hcat,default,pick_arg_most_to_least_pref,complete,2000
20,0.0006007542666666,0.0,5.6253813374829856e-05,0.0,0,hcat,default,pick_arg_most_to_least_pref,complete,2000
30,0.0009058537333333,0.0,7.135815025174792e-05,0.0,0,hcat,default,pick_arg_most_to_least_pref,complete,2000
40,0.0012617502666666,0.0,6.151734463835667e-05,0.0,0,hcat,default,pick_arg_most_to_least_pref,complete,2000
50,0.0017210332666666,0.0,7.247427855889792e-05,0.0,0,hcat,default,pick_arg_most_to_least_pref,complete,2000
60,0.0022434275999999,0.0,7.749894625809882e-05,0.0,0,hcat,default,pick_arg_most_to_least_pref,complete,2000
70,0.0028713778666666,0.0,7.343247283917916e-05,0.0,0,hcat,default,pick_arg_most_to_least_pref,complete,2000
80,0.0035991189999999,0.0,0.0001606356074175,0.0,0,hcat,default,pick_arg_most_to_least_pref,complete,2000
90,0.0043897946666666,0.0,9.092774992718236e-05,0.0,0,hcat,default,pick_arg_most_to_least_pref,complete,2000
100,0.0052744384,0.0,0.000100187250993,0.0,0,hcat,default,pick_arg_most_to_least_pref,complete,2000
110,0.0062508346666665,0.0,0.0001458798722853,0.0,0,hcat,default,pick_arg_most_to_least_pref,complete,2000
120,0.0072697832666667,0.0,9.066030388967834e-05,0.0,0,hcat,default,pick_arg_most_to_least_pref,complete,2000
130,0.0084052228,0.0,9.3821772252299e-05,0.0,0,hcat,default,pick_arg_most_to_least_pref,complete,2000
140,0.0097835462666666,0.0,0.0005015038278952,0.0,0,hcat,default,pick_arg_most_to_least_pref,complete,2000
150,0.0109545288000001,0.0,0.0001209435286168,0.0,0,hcat,default,pick_arg_most_to_least_pref,complete,2000
10,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_least_to_most_pref,erdos0.1,10
20,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_least_to_most_pref,erdos0.1,10
30,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_least_to_most_pref,erdos0.1,10
40,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_least_to_most_pref,erdos0.1,10
50,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_least_to_most_pref,erdos0.1,10
60,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_least_to_most_pref,erdos0.1,10
70,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_least_to_most_pref,erdos0.1,10
80,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_least_to_most_pref,erdos0.1,10
90,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_least_to_most_pref,erdos0.1,10
100,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_least_to_most_pref,erdos0.1,10
110,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_least_to_most_pref,erdos0.1,10
120,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_least_to_most_pref,erdos0.1,10
130,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_least_to_most_pref,erdos0.1,10
140,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_least_to_most_pref,erdos0.1,10
150,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_least_to_most_pref,erdos0.1,10
10,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_least_to_most_pref,erdos0.1,10
20,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_least_to_most_pref,erdos0.1,10
30,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_least_to_most_pref,erdos0.1,10
40,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_least_to_most_pref,erdos0.1,10
50,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_least_to_most_pref,erdos0.1,10
60,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_least_to_most_pref,erdos0.1,10
70,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_least_to_most_pref,erdos0.1,10
80,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_least_to_most_pref,erdos0.1,10
90,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_least_to_most_pref,erdos0.1,10
100,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_least_to_most_pref,erdos0.1,10
110,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_least_to_most_pref,erdos0.1,10
120,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_least_to_most_pref,erdos0.1,10
130,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_least_to_most_pref,erdos0.1,10
140,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_least_to_most_pref,erdos0.1,10
150,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_least_to_most_pref,erdos0.1,10
10,0.0699909303750003,35.125,0.098685789449938,48.52227029195681,7,hcat,hcat,pick_arg_least_to_most_pref,erdos0.1,100
20,0.1051350556666671,33.0,0.0017574594858403,0.0,12,hcat,hcat,pick_arg_least_to_most_pref,erdos0.1,100
30,0.2755269359999914,56.0,0.0,0.0,14,hcat,hcat,pick_arg_least_to_most_pref,erdos0.1,100
40,0.5655445578000012,74.0,0.0398167215984503,1.0,10,hcat,hcat,pick_arg_least_to_most_pref,erdos0.1,100
50,2.127725665750006,180.0,2.178405946191,174.67111953611564,11,hcat,hcat,pick_arg_least_to_most_pref,erdos0.1,100
60,1.921137617000028,114.5,0.0574345206135449,2.1213203435596424,13,hcat,hcat,pick_arg_least_to_most_pref,erdos0.1,100
70,3.15549358760004,135.8,0.1704391871356308,0.8366600265345103,10,hcat,hcat,pick_arg_least_to_most_pref,erdos0.1,100
80,9.367398577666677,340.6666666666667,8.642296071274874,325.91461049381223,12,hcat,hcat,pick_arg_least_to_most_pref,erdos0.1,100
90,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_least_to_most_pref,erdos0.1,100
100,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_least_to_most_pref,erdos0.1,100
110,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_least_to_most_pref,erdos0.1,100
120,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_least_to_most_pref,erdos0.1,100
130,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_least_to_most_pref,erdos0.1,100
140,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_least_to_most_pref,erdos0.1,100
150,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_least_to_most_pref,erdos0.1,100
10,0.0691520215000002,35.125,0.0958966693533198,48.52227029195681,7,hcat,default,pick_arg_least_to_most_pref,erdos0.1,100
20,0.1039519179999987,33.0,0.0017020698529315,0.0,12,hcat,default,pick_arg_least_to_most_pref,erdos0.1,100
30,0.2722258130000057,56.0,0.0,0.0,14,hcat,default,pick_arg_least_to_most_pref,erdos0.1,100
40,0.5624945214000092,74.0,0.0411483508377657,1.0,10,hcat,default,pick_arg_least_to_most_pref,erdos0.1,100
50,2.1185803375000063,180.0,2.1609640704139363,174.67111953611564,11,hcat,default,pick_arg_least_to_most_pref,erdos0.1,100
60,1.9180976135000092,114.5,0.0730778559545506,2.1213203435596424,13,hcat,default,pick_arg_least_to_most_pref,erdos0.1,100
70,3.161977947200012,135.8,0.1825096076679789,0.8366600265345103,10,hcat,default,pick_arg_least_to_most_pref,erdos0.1,100
80,9.401677735000058,340.6666666666667,8.677147455486171,325.91461049381223,12,hcat,default,pick_arg_least_to_most_pref,erdos0.1,100
90,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_least_to_most_pref,erdos0.1,100
100,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_least_to_most_pref,erdos0.1,100
110,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_least_to_most_pref,erdos0.1,100
120,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_least_to_most_pref,erdos0.1,100
130,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_least_to_most_pref,erdos0.1,100
140,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_least_to_most_pref,erdos0.1,100
150,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_least_to_most_pref,erdos0.1,100
10,0.0723820222499999,35.125,0.0967407499845557,48.52227029195681,7,hcat,hcat,pick_arg_least_to_most_pref,erdos0.1,2000
20,0.103649786333334,33.0,0.0023252147660577,0.0,12,hcat,hcat,pick_arg_least_to_most_pref,erdos0.1,2000
30,0.2744147330000004,56.0,0.0,0.0,14,hcat,hcat,pick_arg_least_to_most_pref,erdos0.1,2000
40,0.5593032291999975,74.0,0.0385959364199792,1.0,10,hcat,hcat,pick_arg_least_to_most_pref,erdos0.1,2000
50,2.1205181462500065,180.0,2.1741707769854943,174.67111953611564,11,hcat,hcat,pick_arg_least_to_most_pref,erdos0.1,2000
60,1.9013973315000496,114.5,0.0765399497501726,2.1213203435596424,13,hcat,hcat,pick_arg_least_to_most_pref,erdos0.1,2000
70,3.148964136600012,135.8,0.1599445544977304,0.8366600265345103,10,hcat,hcat,pick_arg_least_to_most_pref,erdos0.1,2000
80,7.378706177166673,247.33333333333331,6.739503419758744,229.60458764290112,9,hcat,hcat,pick_arg_least_to_most_pref,erdos0.1,2000
90,13.001630661857105,316.7142857142857,9.84145924731866,255.330971019782,8,hcat,hcat,pick_arg_least_to_most_pref,erdos0.1,2000
